position,name,location,school,height,weight,fourty,stars,rating,rank,institution,year
db,Stephen Hodge,"Richardson, Texas",Lake Highlands,78,190,,4,,17,Texas A&M,2003
rb,Andrew Alexander,"Lawton, Oklahoma","",65,165,,3,,17,Oklahoma State,2003
wr,Tyrell Gatewood,"Tyler, Texas",Chapel Hill,78,193,,4,,17,Texas,2003
qb,Jake Tompkins,"Russellville, Alabama","",78,206,,3,,17,UAB,2003
ol,Matt Welsh,"Clifton, Virginia",Centreville,78,275,,4,,17,Virginia Tech,2003
k,Christian Koegel,"Deerfield Beach, Florida","",78,178,,3,,17,Massachusetts,2003
lb,Ta Ta Thompson,"Garland, Texas","",78,225,,3,,17,Texas A&M,2003
rb,Andre Callender,"West Orange, New Jersey",Seton Hall Prep,65,185,,4,,17,Boston College,2003
de,Bruce Davis,"Houston, Texas",Clear Creek,78,225,,3,,17,UCLA,2003
ath,Eric Wright,"San Francisco, California",Riordan,65,185,,3,,,USC,2003
db,Dennis Keyes,"Van Nuys, California",Birmingham,78,185,,4,,17,UCLA,2003
dt,Steven Coleman,"Dallas, Texas",Skyline,78,275,,4,,17,Oklahoma,2003
te,Brent Miller,"Phoenix, Arizona",Desert Vista,78,215,,3,,17,Arizona State,2003
rb,Adam Gabriel,"Monrovia, California",Monrovia,78,230,,3,,17,Colorado State,2003
qb,Johnny DuRocher,"Spanaway, Washington",Bethel School,78,205,,4,,17,Oregon,2003
lb,Garrett Tremblay,"Palm Desert, California",Palm Desert,78,230,,4,,17,California,2003
ol,Derrick Morse,"Fort Myers, Florida",Estero,78,305,,3,,17,Miami (FL),2003
ol,Joe Thomas,"Brookfield, Wisconsin",Central,78,270,,4,,18,Wisconsin,2003
qb,Joel Armstrong,"Longview, Texas","",78,170,,3,,18,Rice,2003
qb,Steven Moffett,"Winter Park, Florida","",78,195,,3,,18,UCF,2003
ath,C.J. Gaddis,"Raeford, North Carolina",Hoke County,78,185,,3,,,Clemson,2003
wr,B.J. Vickers,"Venice, California",Venice,78,215,,4,,18,Louisville,2003
rb,Orlando Kane,"Lawrence, New Jersey","",65,170,,3,,18,Rutgers,2003
de,Raymond Brooks,"Williamsport, Pennsylvania",Williamsport Area,78,240,,3,,18,North Carolina State,2003
k,Kody Bliss,"Brentwood, Tennessee",Brentwood Academy,65,170,,3,,18,Auburn,2003
db,Brandon Owens,"Delray Beach, Florida",Delray Beach Atlantic,78,200,,3,,18,Minnesota,2003
rb,Laurence Maroney,"St. Louis, Missouri",Normandy,65,200,,4,,18,Minnesota,2003
rb,Daniel Jolly,"San Antonio, Texas",Marshall,78,220,,3,,18,Colorado,2003
te,D.J. Norris,"Pace, Florida","",78,240,,3,,18,Florida State,2003
lb,Quintin Williams,"Memphis, Tennessee",East,78,215,,3,,18,Memphis,2003
lb,Michael Okwo,"Manhatten Beach, California",Mira Costa,78,210,,3,,18,Stanford,2003
db,Trumaine McBride,"Clarksdale, Mississippi","",65,182,,3,,18,Mississippi,2003
de,Jermaine Lemons,"Tampa, Florida",Jefferson,78,220,,3,,18,Maryland,2003
ol,Brett Byford,"Hartselle, Alabama","",78,290,,3,,18,Nebraska,2003
de,Julian Riley,"St. Petersburg, Florida",Lakewood,78,260,,3,,19,Florida,2003
ol,Roy Schuening,"Pendleton, Oregon",Pendleton,78,275,,3,,19,Oregon State,2003
de,James Martin,"Pompano Beach, Florida",Blanche Ely,78,223,,3,,19,North Carolina State,2003
dt,Brandon Teamer,"Omaha, Nebraska",Central High School,78,256,,4,,19,Nebraska,2003
wr,Matt Caddell,"McCalla, Alabama",McAdory,78,180,,4,,19,Alabama,2003
rb,Austin Scott,"Allentown, Pennsylvania",Parkland,78,200,,4,,19,Penn State,2003
db,Damon Jenkins,"Concord, California",De La Salle,65,175,,3,,19,Fresno State,2003
lb,Glenn Cook,"Hollywood, Florida",Chaminade Madonna,78,218,,3,,19,Miami (FL),2003
db,Vince Beamer,"Harrisburg, Pennsylvania",Bishop McDevitt,78,185,,3,,19,West Virginia,2003
te,Rashaad Norwood,"Kansas City, Kansas",Schlagle,78,211,,3,,19,Kansas State,2003
ath,Calvin Roberts,"Port Arthur, Texas",McAllen Memorial,78,190,,3,,,Oklahoma State,2003
rb,Anthony Alridge,"Denton, Texas","",65,170,,3,,19,Houston,2003
k,Scott Webb,"Tulsa, Oklahoma",Union,65,179,,3,,19,Kansas,2003
ol,Tyler Luellen,"Bethany, Missouri",South Harrison,78,275,,4,,19,Missouri,2003
rb,Marcus Draper,"Bangs, Texas","",65,235,,3,,19,TCU,2003
qb,Carl Bonnell,"Kent, Washington",Kentwood,78,194,,3,,19,Washington,2003
lb,Paul Posluszny,"Hopewell, Pennsylvania","",78,210,,3,,19,Penn State,2003
qb,Todd Boeckman,"St. Henry, Ohio","",78,215,,3,,19,Ohio State,2003
qb,Tye Butler,"Big Spring, Texas","",78,195,,3,,19,New Mexico,2003
lb,Jason Berryman,"Houston, Texas",Kashmere,78,230,,3,,20,Iowa State,2003
db,Derrick Bradley,"Mukilteo, Washington",Kamiak,65,180,,3,,20,Washington,2003
rb,Kenny Lewis,"Danville, Virginia",GW-Danville,65,185,,3,,20,Virginia Tech,2003
qb,Ryan Gunderson,"Portland, Oregon",Central Catholic,78,215,,3,,20,Oregon State,2003
rb,Mark Yezovich,"Pittsburgh, Pennsylvania",Woodland Hills,78,232,,3,,20,Pittsburgh,2003
rb,Alan Abrams,"Apopka, Florida","",78,195,,3,,20,Mississippi,2003
k,Brian Monroe,"Palm Beach Gardens, Florida","",78,184,,3,,20,Miami (FL),2003
ath,Jesse Holley,"Roselle, New Jersey",Abraham Clark,78,190,,3,,,North Carolina,2003
lb,"Victor DeGrate, Jr.","DeSoto, Texas","",78,232,,3,,20,Oklahoma State,2003
ol,Brandon Keith,"McAlester, Oklahoma","",78,320,,4,,20,Oklahoma,2003
db,Cory Boyd,"Orange, New Jersey","",78,186,,3,,20,South Carolina,2003
dt,John Shaw,"Spring Grove, Pennsylvania","",78,278,,4,,20,Penn State,2003
te,Patrick Danahy,"Sarasota, Florida",Cardinal Mooney,78,225,,3,,20,Stanford,2003
ol,Mike Pollak,"Tempe, Arizona",Corona Del Sol,78,275,,3,,20,Arizona State,2003
de,Jamal Cooper,"St. Louis, Missouri",Hazelwood East,78,210,,3,,20,Wisconsin,2003
qb,Dajuan Warren,"Southfield, Michigan","",78,185,,3,,20,Illinois,2003
wr,Lonnie Hurst,"Detroit, Michigan",University of Detroit Jesuit High,78,185,,4,,20,Illinois,2003
de,Mike Macellari,"South Bend, Indiana",Clay City Junior Senior,78,260,,3,,20,Stanford,2003
de,Howard Lingard,"Oviedo, Florida","",78,225,,3,,21,Florida,2003
wr,Dwayne Bowe,"Miami, Florida",Miami Norland,78,210,,4,,21,LSU,2003
te,Steve Hogan,"Houston, Texas",Strake Jesuit,78,242,,3,,21,Texas,2003
rb,Maurice Alexander,"Southfield, Michigan","",65,185,,3,,21,Minnesota,2003
ath,Clarence Simpson,"Sylmar, California",Sylmar,78,195,,3,,,Washington,2003
lb,Anthony Rogers,"Saginaw, Michigan",Saginaw,78,240,,3,,21,Central Michigan,2003
dt,Clifton Dickson,"Miami, Florida",Northwestern,78,285,,3,,21,Florida State,2003
db,Jeramie Johnson,"Atlanta, Georgia",Booker T. Washingon,78,180,,3,,21,Mississippi State,2003
lb,Darius Ingram,"Tenaha, Texas","",78,218,,3,,21,LSU,2003
k,Geoffrey Price,"Colleyville, Texas",Heritage School,78,180,,3,,21,Notre Dame,2003
db,William Roach,"Killen, Alabama",Brooks,78,196,,3,,21,Alabama,2003
ol,Jake Long,"Lapeer, Michigan",East H.S.,78,295,,4,,21,Michigan,2003
rb,Derrick Williams,"Bellflower, California",St. John Bosco,65,205,,3,,21,UCLA,2003
qb,Cary Dove,"Woodland Hills, California",Taft,78,160,,3,,21,California,2003
ol,Pat Sharrow,"Monroe, Michigan","",78,275,,3,,21,Michigan,2003
qb,Brad Bower,"Hinsdale, Illinois",Central,78,195,,3,,21,Illinois,2003
de,Brandon Maupin,"West Chester, Ohio",Lakota West,78,270,,3,,21,Ohio State,2003
ol,Kirk Elder,"Klein, Texas",Oak,78,295,,3,,22,Texas A&M,2003
k,Jim Kaylor,"Northglenn, Colorado","",78,215,,3,,22,Colorado State,2003
qb,Brian White,"Mission Viejo, California",Trabuco Hills,78,220,,3,,22,Colorado,2003
lb,Joe Brockington,"Palmyra, Pennsylvania","",78,215,,3,,22,Notre Dame,2003
wr,Tristen Ross,"Shreveport, Louisiana",Evangel Christian,78,190,,4,,22,Oklahoma,2003
ol,Akim Millington,"Wheaton, Illinois",Wheaton North,78,320,,4,,22,Oklahoma,2003
de,Devrick Hampton,"Greenville, Mississippi",Greenville Weston,78,275,,3,,22,Mississippi State,2003
dt,Corey Clark,"Collins, Mississippi","",78,298,,3,,22,Mississippi State,2003
te,Coleman Watson,"Atlanta, Georgia",North Springs,78,250,,3,,22,Georgia,2003
db,Chad Green,"Van Nuys, California",Birmingham,65,175,,3,,22,Arizona State,2003
qb,Oliver Bozeman,"Fort Lauderdale, Florida",Dillard,78,170,,3,,22,Alcorn State,2003
ath,Travis Lee,"Shelby, North Carolina",Crest,78,187,,3,,,South Carolina,2003
rb,Tashard Choice,"Lovejoy, Georgia","",78,200,,3,,22,Oklahoma,2003
db,Cody Wells,"Belleview, Florida",Belleview,78,180,,3,,22,South Carolina,2003
de,Aaron Whittington,"Hazelwood, Missouri",Hazelwood East,78,208,,3,,22,UCLA,2003
rb,Dawan Woods,"Jacksonville, Florida",Fletcher,78,205,,3,,22,Mississippi,2003
lb,Alexander Williams,"Dublin, Georgia",West Laurens,78,215,,3,,22,Duke,2003
de,Tranell Morant,"Miami, Florida",Braddock,78,260,,3,,23,Florida,2003
rb,A.J. Johnson,"Bolingbrook, Illinois","",78,225,,3,,23,Iowa,2003
de,Bryan Mattison,"Mishawaka, Indiana",Penn,78,240,,3,,23,Iowa,2003
ol,Justin Moon,"Guntersville, Alabama","",78,290,,3,,23,Alabama,2003
qb,Marcus Johnson,"Los Angeles, California",Locke,78,215,,3,,23,UNLV,2003
ath,Jai Miller,"Selma, Alabama",Selma,78,190,,3,,,Stanford,2003
db,Terrell Thomas,"Rancho Cucamonga, California",Rancho Cucamonga,78,185,,3,,23,USC,2003
dt,Chris Bradwell,"Hargrave, Virginia",Hargrave Military,78,265,,4,,23,Florida State,2003
te,John Kinzer,"Fairfax, Virginia",Robinson,78,255,,3,,23,Virginia Tech,2003
qb,Cory Holt,"Lexington, North Carolina","",78,200,,3,,23,Virginia Tech,2003
dt,Brandon Mebane,"Los Angeles, California",Crenshaw,78,260,,3,,23,California,2003
db,Deante Battle,"Fayetteville, Georgia",Starr's Mill,65,187,,3,,23,Northwestern,2003
k,Michael Braunstein,"Gilbert, Arizona",Gilbert,65,170,,3,,23,Washington,2003
lb,Corey McKeon,"Naperville, Illinois",North,78,210,,3,,23,Nebraska,2003
wr,Jason Rivers,"Honolulu, Hawaii",St. Louis,78,193,,3,,23,Hawaii,2003
ol,James Ryan,"Batavia, Illinois","",78,280,,3,,23,Illinois,2003
ol,Julius Orieukwu,"Houston, Texas",Bellaire,78,260,,3,,24,Arizona State,2003
qb,Bret Meyer,"Atlantic, Iowa","",78,180,,3,,24,Iowa State,2003
de,Kyle Smith,"Harborcreek, Pennsylvania","",78,230,,3,,24,Pittsburgh,2003
rb,Derrick Brown,"Klein, Texas",Oak,65,195,,3,,24,Texas A&M,2003
ol,Ty Hall,"Cincinnati, Ohio",Anderson,78,280,,3,,24,Boston College,2003
db,Jon Hefney,"Rock Hill, South Carolina","",65,172,,3,,24,Tennessee,2003
lb,Ryan Brown,"Moncks Corner, South Carolina",Berkeley,78,235,,3,,24,South Carolina,2003
db,Corey Campbell,"Spring, Texas",Westfield,78,195,,3,,24,Tennessee,2003
qb,Phillip Daugherty,"Bridgeport, Texas","",78,215,,3,,24,Texas Tech,2003
wr,Charles Smith,"San Diego, California",Helix,78,170,,3,,24,Washington,2003
ath,Tramaine Billie,"Columbia, South Carolina",Dreher,78,192,,3,,,Clemson,2003
dt,Dominic Lee,"Huffman, Alabama",Huffman,78,295,,3,,24,Alabama,2003
k,Garrett Rivas,"Tampa, Florida",Jesuit,65,180,,3,,24,Michigan,2003
te,Dane Krogstad,"Forestville, California",El Molino,78,220,,3,,24,Arizona,2003
de,Brett Palmer,"Tempe, Arizona",Marcos De Niza,78,272,,3,,24,Arizona State,2003
de,Derrick Outlaw,"Cassoplois, Michigan",Lake Michigan,78,225,,3,,25,Michigan State,2003
ol,Travis Draper,"Paso Robles, California",Paso Robles,78,270,,3,,25,USC,2003
qb,Andre Brown,"Bloomington, Illinois","",78,205,,3,,25,Northern Illinois,2003
lb,Mitchell Thomas,"Smiths, Alabama",Smiths Station,78,212,,3,,25,Notre Dame,2003
k,Adam Graessle,"Dublin, Ohio",Coffman,78,195,,3,,25,Pittsburgh,2003
qb,Matt Ryan,"Philadelphia, Pennsylvania",William Penn Charter,78,200,,3,,25,Boston College,2003
wr,Emmanual Harrell,"LaGrange, Georgia","",65,175,,3,,25,Kentucky,2003
ol,Duston Moore,"Brenham, Texas","",78,340,,3,,25,Arkansas,2003
db,Adrian Griffin,"LaGrange, Georgia",La Grange,65,160,,3,,25,Mississippi State,2003
rb,Durrell Moss,"Orange, California",Orange,78,190,,3,,25,Washington,2003
de,Lionel Dotson,"Houston, Texas",J Frank Dobie,78,235,,3,,25,Arizona,2003
te,Casey Tyler,"Edmonds, Washington",Woodway,78,260,,3,,25,Washington,2003
ath,Evan Moore,"Brea, California",Brea Olinda,78,236,,3,,,Stanford,2003
db,A.J. Tuitele,"Wilmington, California",Banning,78,190,,3,,25,Oregon,2003
dt,Fili Moala,"Anaheim, California",Western High,78,295,,3,,25,USC,2003
qb,Eric McCollom,"Camden, South Carolina","",78,170,,3,,26,Iowa,2003
dt,Ryan Watson,"River Ridge, Louisiana",John Curtis,78,283,,3,,26,USC,2003
de,Emmanuel Phillips,"Houston, Texas",Cypress Springs,78,250,,3,,26,Missouri,2003
te,Zach Hagemeister,"Lebanon, Oregon",Lebanon,78,232,,3,,26,Oregon State,2003
wr,John Logan,"Lexington, Kentucky",Lexington Catholic HS,78,170,,3,,26,Kentucky,2003
lb,Derek Moore,"Fort Smith, Arkansas",Southside,78,228,,3,,26,Arkansas,2003
ath,Willie Hordge,"Houston, Texas",Forest Brook,65,181,,3,,,Arkansas,2003
db,Robbie Catterton,"Virginia Beach, Virginia",Floyd E. Kellam,78,190,,3,,26,Virginia,2003
db,Charles Timbers,"Ocean, New Jersey",Ocean Township,65,173,,3,,26,Rutgers,2003
lb,Stanford Keglar,"Indianapolis, Indiana",Pike,78,215,,3,,26,Purdue,2003
qb,Ryan Mitch,"Hyattsville, Maryland",DeMatha,78,200,,3,,26,Maryland,2003
k,Kevin Eberhart,"Broomfield, Colorado","",78,175,,3,,26,Colorado,2003
ol,Corey Clark,"Spring Branch, Texas",Smithson Valley,78,323,,3,,26,Texas A&M,2003
de,Billy Harrison,"Pensacola, Florida",Catholic,78,230,,3,,26,Tulane,2003
rb,Micah Andrews,"Norcross, Georgia",Greater Atlanta Christian,65,193,,3,,26,Wake Forest,2003
ol,Adam Spieker,"Webb City, Missouri","",78,275,,3,,26,Missouri,2003
lb,Reggie Smith,"East Cleveland, Ohio",Shaw,78,236,,3,,27,Ohio State,2003
qb,Al Pena,"Leander, Texas","",78,205,,3,,27,Georgia Tech,2003
wr,Stephone Robinson,"Denver, Colorado",Mullen,65,180,,3,,27,Colorado,2003
db,Labrose Hedgemon,"Hoover, Alabama","",65,180,,3,,27,Notre Dame,2003
te,Danny Kaye,"New Berlin, Wisconsin",Eisenhower,78,275,,3,,27,Wisconsin,2003
db,Chase Anastasio,"Fairfax, Virginia",Robinson,78,190,,3,,27,Notre Dame,2003
ol,David Overmyer,"Lilburn, Georgia",Parkview,78,275,,3,,27,Florida State,2003
de,Allen Billyk,"New Castle, Pennsylvania","",78,260,,3,,27,Virginia,2003
ol,Marshall Ausberry,"West Springfield, Virginia","",78,330,,3,,27,Virginia,2003
qb,Ricky Joe Meeks,"Mount Vernon, Texas",Mount Vernon,78,215,,3,,27,Southern Methodist,2003
k,John Vaughn,"Brentwood, Tennessee",Brentwood Academy,78,170,,3,,27,Auburn,2003
dt,Jarrod Carter,"River Ridge, Louisiana",John Curtis,78,280,,3,,27,LSU,2003
ath,Lenny Miles,"Commerce City, Colorado",Adams City,78,185,,3,,,New Mexico,2003
de,Jay Ramshaw,"Champaign, Illinois",Centennial,78,235,,3,,27,Illinois,2003
lb,Ronnie McCullough,"Tampa, Florida",Hillsborough,78,210,,3,,27,South Florida,2003
lb,Montavian Collier,"Opelika, Alabama","",78,218,,3,,28,Auburn,2003
lb,Stephen Tulloch,"Miami, Florida",Killian,65,215,,3,,28,North Carolina State,2003
wr,Mike Walker,"Orlando, Florida",Edgewater,78,185,,3,,28,UCF,2003
k,Britton Colquitt,"Knoxville, Tennessee",Bearden,78,185,,3,,28,Tennessee,2003
qb,Chris Phillips,"Seagoville, Texas",Bishop Lynch,78,220,,3,,28,Southern Methodist,2003
ol,Kyndraus Guy,"Hope Mills, North Carolina",South View,78,260,,3,,28,North Carolina,2003
db,Brad Mueller,"Mars, Pennsylvania","",78,170,,3,,28,Boston College,2003
rb,Jo-Lonn Dunbar,"Syracuse, New York",Corcoran,78,215,,3,,28,Boston College,2003
ath,Chris Hawkins,"Henderson, North Carolina",S. Vance,78,185,,3,,,North Carolina State,2003
db,Eric Brock,"Alexander City, Alabama",Benjamin Russell,78,180,,3,,28,Auburn,2003
dt,Andre Fluellen,"Cartersville, Georgia",Cartersville,78,270,,3,,28,Florida State,2003
de,Ryan Kilpatrick,"Fort Worth, Texas",All-Saints Episcopal,78,220,,3,,28,Arizona,2003
de,Viciente DeLoach,"Columbus, Mississippi","",78,214,,3,,28,Mississippi,2003
ol,Bobby Byrd,"Oceanside, California",Oceanside,78,285,,3,,28,Washington State,2003
te,Martin Rucker,"St. Joseph, Missouri",Benton,78,205,,3,,28,Missouri,2003
qb,Adam Barmann,"Weston, Missouri",West Platte,78,195,,3,,28,Kansas,2003
de,Terry Hunter,"Wendell, North Carolina",East Wake,78,245,,3,,29,North Carolina,2003
qb,Bruce Hall,"Milton, Florida","",78,185,,3,,29,Wake Forest,2003
ath,Tyrone Prothro,"Heflin, Alabama",Cleburne County,65,175,,3,,,Alabama,2003
db,Mike Phillips,"Warren, Ohio",Harding,65,175,,3,,29,Pittsburgh,2003
dt,Marcus Harrison,"Little Rock, Arkansas",Mills,78,285,,3,,29,Arkansas,2003
ol,Cyrim Wimbs,"Pompano Beach, Florida",Blanche Ely,78,309,,3,,29,Miami (FL),2003
lb,Tahj Bomar,"Kent, Washington",Kentwood,78,210,,3,,29,Washington,2003
wr,Devin Jordan,"Massillon, Ohio",Washington,78,190,,3,,29,Ohio State,2003
db,Ryan Glasper,"Southington, Connecticut","",78,185,,3,,29,Boston College,2003
qb,Roger Heinz,"Tallahassee, Florida",North Florida Christian,78,193,,3,,29,North Carolina,2003
k,Andy Bailey,"Athens, Tennessee",McMinn County,78,215,,3,,29,Georgia,2003
te,Cole Bennett,"Dalton, Georgia","",78,225,,3,,29,Auburn,2003
de,Emmanuel Awofadeju,"Roswell, Georgia","",78,220,,3,,29,Stanford,2003
lb,Terrence Jones,"Tuscaloosa, Alabama",Tuscaloosa County,78,205,,3,,29,Alabama,2003
rb,Aaron Fryer,"Tampa, Florida",Jesuit,65,205,,3,,29,Duke,2003
ol,Mikal Brewer,"Peoria, Arizona",Centennial,78,285,,3,,29,Stanford,2003
ol,Edwin Harrison,"Houston, Texas",Westbury,78,295,,3,,30,Colorado,2003
ath,Jordan Jackson,"Bunkie, Louisiana",Bunkie,78,200,,3,,,Louisiana-Lafayette,2003
qb,Scott Carroll,"Liberty, Missouri","",78,185,,3,,30,Purdue,2003
db,Jessie Daniels,"Breaux Bridge, Louisiana",Breaux Bridge,78,195,,3,,30,LSU,2003
db,Daniel Francis,"Port Barre, Louisiana",Port Barre,65,175,,3,,30,LSU,2003
dt,Tate Pittman,"Odessa, Texas",Permian,78,285,,3,,30,Texas A&M,2003
te,Tremayne Standberry,"Lewisville, Texas","",78,255,,3,,30,Oklahoma State,2003
lb,Mark Washington,"Long Beach, California",Poly,78,240,,3,,30,Arizona State,2003
lb,Preston Brown,"Camden, New Jersey",Wilson,78,210,,3,,30,Tulane,2003
de,Kevin Osifchin,"Phillipsburg, New Jersey","",78,230,,3,,30,Syracuse,2003
de,Christopher Moore,"Mendota Heights, Minnesota",St. Thomas Academy,78,240,,3,,30,Duke,2003
k,Josh Griebahn,"West Branch, Iowa","",65,175,,3,,30,Iowa State,2003
ol,Dallas Reynolds,"Provo, Utah",Timpview,78,305,,3,,30,Brigham Young,2003
wr,Quintin Daniels,"Los Angeles, California",Loyola,78,175,,3,,30,Washington,2003
ol,Carlton Medder,"Clermont, Florida",South Lake,78,327,,3,,31,Florida,2003
rb,Travis Thomas,"Washington, Pennsylvania","",78,200,,3,,31,Notre Dame,2003
qb,Landon Leach,"Russellville, Arkansas","",78,187,,3,,31,Arkansas,2003
ol,Nick Fincher,"Chippewa Township, Michigan",Valley,78,270,,3,,31,Purdue,2003
lb,Avery Cleveland,"Austin, Texas",LBJ,78,205,,3,,31,Southern Methodist,2003
db,John Randle,"Wichita, Kansas",South East High,78,170,,3,,31,Kansas,2003
te,Marcel Frost,"Lyndhurst, Ohio",Brush,78,235,,3,,31,Ohio State,2003
ath,D.J. Chambers,"Highland Home, Alabama",Highland Home,78,180,,3,,,Alabama,2003
db,Avery Roberson,"Atlanta, Georgia",Washington,78,190,,3,,31,Georgia Tech,2003
dt,Jared Naylor,"Tulsa, Oklahoma",Union,78,270,,3,,31,New Mexico State,2003
de,Omar Savage,"Piscataway, New Jersey","",78,222,,3,,31,Maryland,2003
de,Keilen Dykes,"Youngstown, Ohio",Chaney,78,255,,3,,31,West Virginia,2003
wr,Chinedum Ndukwe,"Dublin, Ohio",Coffman,78,190,,3,,31,Notre Dame,2003
qb,Kevin Kolb,"Stephenville, Texas","",78,215,,3,,31,Houston,2003
k,Sean Douglas,"Bellevue, Nebraska",Bellevue East,78,195,,3,,32,Washington,2003
db,Dominique Brooks,"Mesquite, Texas",North Mesquite,78,200,,3,,32,Colorado,2003
qb,Benjy Kennedy,"Morris, Illinois","",78,190,,3,,32,Bowling Green,2003
de,Michael Hearns,"Cleveland, Ohio",Glenville Academic Campus,78,240,,3,,32,Pittsburgh,2003
lb,H.B. Blades,"Plantation, Florida","",78,230,,3,,32,Pittsburgh,2003
db,Chris Houston,"Austin, Texas",LBJ,65,175,,3,,32,Arkansas,2003
ath,Joe Jon Finley,"Arlington, Texas","",78,208,,3,,,Oklahoma,2003
dt,Conrad Bolston,"Washington, District of Columbia",St. John's College High,78,265,,3,,32,Maryland,2003
de,Brandon Jones,"Miami, Florida",Miami Lakes,78,230,,3,,32,East Carolina,2003
ol,Russell Foster,"Chula Vista, California",Bonita Vista,78,290,,3,,32,Washington State,2003
te,Jonathan Loyte,"Danvers, Massachusetts",St. John's Prep,78,245,,3,,32,Vanderbilt,2003
wr,Terry Love,"Maywood, Illinois",Proviso East,78,170,,3,,32,Michigan State,2003
rb,Pierre Thomas,"Lansing, Illinois",TF South,65,180,,3,,32,Illinois,2003
qb,Kris Heavner,"Johnson City, Texas","",78,205,,3,,32,Arizona,2003
ol,Marty Raab,"Eureka, Missouri",Eureka,78,280,,3,,32,Missouri,2003
ath,Eric Foreman,"Corrigan, Texas",Corrigan-Camden,78,208,,3,,,Texas,2003
ol,Clint LaTray,"Allen, Texas","",78,273,,3,,33,Clemson,2003
wr,T.J. Gartrell,"Stone Mountain, Georgia",Stephenson,78,175,,3,,33,Georgia,2003
de,Nick Larkin,"Cincinnati, Ohio",St. Xavier,78,245,,3,,33,Boston College,2003
db,Steve Craver,"Hurst, Texas",L. D. Bell,78,195,,3,,33,Nebraska,2003
dt,Alex Morrow,"Rohnert Park, California",Rancho Cotate,78,260,,3,,33,USC,2003
qb,Jeremy Young,"Jackson, Mississippi",Provine,78,180,,3,,33,Southern Miss,2003
lb,Ken Griffith,"Brandon, Mississippi","",78,240,,3,,33,Southern Miss,2003
qb,Eddie Miller,"Venice, California",Venice,78,193,,3,,33,Louisville,2003
db,Desmond Reed,"Temple City, California",Temple City,65,175,,3,,33,USC,2003
lb,Tray Rogers,"Irmo, South Carolina","",78,205,,3,,33,South Carolina,2003
de,Kambrium Buckner,"Chicago, Illinois",Morgan Park,78,250,,3,,33,Illinois,2003
ol,John Tjaden,"Mason City, Iowa","",78,285,,3,,33,Iowa State,2003
te,Xzavie Jackson,"Wichita, Kansas",Wichita Heights,78,230,,3,,33,Missouri,2003
rb,Ron Williams,"Delray Beach, Florida",American Heritage Delray,78,205,,3,,33,UCF,2003
lb,Derron Thomas,"Greenbelt, Maryland",Eleanor Roosevelt,78,225,,3,,34,Pittsburgh,2003
te,Joe Sanders,"Nashville, Tennessee",Hillsboro,78,220,,3,,34,Colorado,2003
ol,Ryan Harris,"St. Paul, Minnesota",Cretin-Derham Hall,78,255,,3,,34,Notre Dame,2003
dt,Delaine Means,"Avondale, Georgia",Avondale,78,285,,3,,34,Kentucky,2003
qb,"Leon Jackson, III","Long Beach, California",Poly,78,190,,3,,34,Utah State,2003
de,Wilson Afoa,"Honolulu, Hawaii",St. Louis,78,260,,3,,34,Washington,2003
wr,Noah Whiteside,"Greenville, South Carolina","",65,170,,3,,34,South Carolina,2003
db,Patrick Lee,"Miami, Florida",Columbus,78,177,,3,,34,Auburn,2003
db,Brad Ekwerekwu,"Arlington, Texas","",78,190,,3,,34,Missouri,2003
rb,Terry Arnold,"Tallahassee, Florida",Lincoln,78,210,,3,,34,Cincinnati,2003
ath,Clifton Smith,"Fresno, California",Edison,65,170,,3,,,Fresno State,2003
lb,Brannon Jackson,"Lake Charles, Louisiana",Washington-Marion,78,220,,3,,34,Louisiana Tech,2003
de,Marcus Foreman,"Hewitt, Texas",Midway,78,210,,3,,34,Baylor,2003
ol,Andrew Crummey,"Van Wert, Ohio","",78,280,,3,,34,Maryland,2003
de,Kenneth Iwebema Jr.,"Arlington, Texas",Bowie,78,223,,3,,35,Iowa,2003
lb,Tom Busch,"Cottage Grove, Minnesota",Park,65,230,,3,,35,Iowa,2003
qb,Stephen Reaves,"Tampa, Florida",Plant,78,180,,3,,35,Michigan State,2003
te,Sam Johnson,"Oradell, New Jersey",Bergen Catholic,78,235,,3,,35,Rutgers,2003
db,RoShaun Fellows,"Warren, Arkansas",Warren,78,175,,3,,35,Tennessee,2003
ol,Gosder Cherilus,"Somerville, Massachusetts","",78,270,,3,,35,Boston College,2003
dt,Thomas Marshall,"Dallas, Texas",Bishop Dunne,78,310,,3,,35,Texas,2003
ol,Kyle Thornton,"Dallas, Texas",St. Mark's,78,300,,3,,35,Texas,2003
lb,Jarvis Jackson,"Atlanta, Georgia",Booker T. Washington,78,205,,3,,35,Georgia,2003
de,Aaron Johnson,"Fairfield, California",Armijo,78,250,,3,,35,Washington State,2003
ath,Mike West,"Citra, Florida",North Marion,78,195,,3,,,Iowa State,2003
db,Curt Lukens,"North Canton, Ohio",Hoover,78,200,,3,,35,Ohio State,2003
wr,Chris Narsesian,"Winter Springs, Florida","",78,185,,3,,35,UCF,2003
rb,Kenni Burns,"Springfield, Illinois",Sacred Heart Griffin,78,192,,3,,35,Indiana,2003
de,Kurt Ware,"Klein, Texas",Oak,78,243,,3,,36,Wisconsin,2003
wr,Earvin Taylor,"Mission, Texas","",78,190,,3,,36,Texas A&M,2003
te,Micah Rucker,"Estero, Florida",Estero,78,190,,3,,36,Minnesota,2003
