position,name,location,school,height,weight,fourty,stars,rating,rank,institution,year
qb,Messiah deWeaver,"Huber Heights, Ohio",Wayne,78,215,,4,,6,Michigan State,2016
ath,Christian Wallace,"Sealy, Texas",Sealy,78,200,,4,,6,Oregon State,2016
de,Glen Logan,"Destrehan, Louisiana",Destrehan,78,290,,4,,6,LSU,2016
rb,Sean McGrew,"Bellflower, California",St. John Bosco,65,166,,4,,6,Washington,2016
qb,Skylar Thompson,"Independence, Missouri",Ft Osage,78,193,,4,,6,Kansas State,2016
dt,Julian Rochester,"Powder Springs, Georgia",McEachern,78,327,,4,,6,Georgia,2016
te,Jamal Pettigrew,"New Orleans, Louisiana",St. Augustine,78,223,,4,,6,LSU,2016
ol,Michal Menet,"Reading, Pennsylvania",Exeter Township Senior,78,273,,4,,6,Penn State,2016
de,Chauncey Manac,"Homerville, Georgia",Clinch County,78,252,,4,,6,Georgia,2016
de,McTelvin Agim,"Hope, Arkansas",Hope Senior,78,269,,4,,7,Arkansas,2016
ath,Chase Lucas,"Chandler, Arizona",Chandler,65,172,,4,,7,Arizona State,2016
dt,Kendell Jones,"Killeen, Texas",Shoemaker,78,351,,4,,7,Alabama,2016
ol,Donavaughn Campbell,"Ponchatoula, Louisiana",Ponchatoula,78,340,,4,,7,LSU,2016
wr,T.J. Chase,"Plant City, Florida",Plant City,78,182,,4,,7,Clemson,2016
rb,Rakeem Boyd,"Houston, Texas",Stratford,78,195,,4,,7,Texas A&M,2016
te,Luke Farrell,"Perry, Ohio",Perry,78,235,,4,,7,Ohio State,2016
de,Shane Simmons,"Hyattsville, Maryland",DeMatha,78,225,,4,,7,Penn State,2016
qb,Patrick O'Brien,"San Juan Capistrano, California",San Juan Hills,78,230,,4,,7,Nebraska,2016
qb,Dillon Sterling-Cole,"Houston, Texas",Westfield,78,185,,4,,7,Arizona State,2016
rb,Jeremy Larkin,"Cincinnati, Ohio",La Salle,65,176,,3,,7,Cincinnati,2016
ol,Frank Martin,"Santa Ana, California",Mater Dei,78,308,,4,,8,USC,2016
lb,Shaquille Quarterman,"Orange Park, Florida",Oakleaf,78,239,,4,,8,Miami (FL),2016
wr,Sam Bruce,"Fort Lauderdale, Florida",St. Thomas Aquinas,65,179,,4,,8,Miami (FL),2016
lb,Keandre Jones,"Olney, Maryland",Good Counsel,78,210,,4,,8,Maryland,2016
de,Joseph Jackson,"Miami, Florida",Gulliver Prep,78,245,,4,,8,Miami (FL),2016
db,Marquill Osborne,"Charlotte, North Carolina",Hough,65,183,,4,,8,Tennessee,2016
rb,Damarea Crockett,"Little Rock, Arkansas",Little Rock Christian,65,212,,4,,8,Boise State,2016
dt,Raekwon Davis,"Meridian, Mississippi",Meridian,78,305,,4,,8,Alabama,2016
qb,Brandon Peters,"Avon, Indiana",Avon,78,195,,4,,8,Michigan,2016
ol,John Raridon,"West Des Moines, Iowa",Valley,78,271,,4,,8,Nebraska,2016
qb,Zerrick Cooper,"Jonesboro, Georgia",Jonesboro,78,203,,4,,8,Clemson,2016
de,Josh King,"Darien, Illinois",Hinsdale South,78,230,,4,,8,Michigan State,2016
ol,Erik Swenson,"Downers Grove, Illinois",Downers Grove South,78,300,,4,,9,Michigan,2016
rb,Trayveon Williams,"Houston, Texas",C. E. King,65,188,,3,,9,Texas A&M,2016
wr,Elijah Stove,"Niceville, Florida",Niceville,78,174,,4,,9,Auburn,2016
de,Carlo Kemp,"Boulder, Colorado",Fairview,78,250,,4,,9,Michigan,2016
db,Shurod Thompson,"Brentwood, California",Liberty,78,195,,4,,9,Oregon State,2016
lb,Erick Fowler,"Manor, Texas",Manor,78,235,,4,,9,LSU,2016
qb,Jake Zembiec,"Rochester, New York",Aquinas Institute,78,205,,4,,9,Penn State,2016
qb,Jalen Hurts,"Channelview, Texas",Channelview,78,196,,4,,9,Alabama,2016
db,Jared Mayden,"Sachse, Texas",Sachse,78,199,,4,,9,Oregon,2016
ol,Sean Pollard,"Southern Pines, North Carolina",Pinecrest,78,295,,4,,9,Clemson,2016
ath,A.J. Taylor,"Kansas City, Missouri",Rockhurst,65,190,,4,,9,Wisconsin,2016
lb,Koby Quansah,"West Hartford, Connecticut",Kingswood Oxford,78,216,,4,,9,Duke,2016
de,Auston Robertson,"Ft. Wayne, Indiana",Wayne,78,250,,4,,9,Michigan State,2016
rb,D'Vaughn Pennamon,"Manvel, Texas",Manvel,65,221,,3,,10,Mississippi,2016
wr,Trevon Sidney,"La Puente, California",Bishop Amat,65,163,,4,,10,USC,2016
db,Jordan Parker,"Pittsburg, California",Pittsburg,65,184,,4,,10,Oklahoma,2016
ath,Lamar Winston,"Portland, Oregon",Central Catholic,78,205,,4,,10,Oregon,2016
db,Brady Breeze,"Portland, Oregon",Central Catholic,78,200,,4,,10,Oregon,2016
qb,Zach Smith,"Grandview, Texas",Grandview,78,220,,4,,10,Baylor,2016
de,Ron Johnson,"Camden, New Jersey",Camden,78,221,,4,,10,Michigan,2016
lb,Lokeni Toailoa,"Rialto, California",Wilmer Carter,78,240,,4,,10,UCLA,2016
lb,Breland Brandt,"Los Angeles, California",Windward,78,218,,4,,10,UCLA,2016
ol,Michael Jordan,"Canton, Michigan",Plymouth,78,275,,4,,10,Ohio State,2016
qb,Seth Green,"Allen, Texas",Allen,78,203,,4,,10,Oregon,2016
ol,Aaron Dowdell,"Atlanta, Georgia",Creekside,78,306,,4,,10,Georgia,2016
te,Charlie Woerner,"Tiger, Georgia",Rabun County School,78,220,,4,,10,Georgia,2016
rb,Vavae Malepeai,"Mililani, Hawaii",Mililani,78,190,,4,,10,Oregon,2016
dt,Benito Jones,"Waynesboro, Mississippi",Wayne County,78,280,,4,,11,Mississippi,2016
lb,Michael Divinity,"Marrero, Louisiana",John Ehret,78,213,,4,,11,LSU,2016
te,Mark Birmingham,"Ashburn, Virginia",Briar Woods,78,230,,4,,11,Duke,2016
db,David Long,"Los Angeles, California",Loyola,78,170,,4,,11,Stanford,2016
ath,Brandon Wellington,"Bellevue, Washington",Eastside Catholic,78,215,,4,,11,Washington,2016
rb,Antonio Williams,"New London, North Carolina",North Stanly,65,210,,4,,11,Ohio State,2016
de,Karamo Dioubate,"Philadelphia, Pennsylvania",Prep Charter,78,273,,4,,11,Penn State,2016
qb,Jawon Pass,"Columbus, Georgia",Carver,78,225,,4,,11,Louisville,2016
db,Cameron Lewis,"Monroe, Louisiana",Wossman,78,195,,4,,11,LSU,2016
ol,Tyler Gerald,"Bradenton, Florida",IMG Academy,78,300,,4,,11,Ohio State,2016
de,Charles Wiley,"Stockbridge, Georgia",Stockbridge,78,240,,4,,11,Mississippi,2016
rb,Moe Neal,"Gastonia, North Carolina",Forestview,65,161,,3,,11,Syracuse,2016
qb,Aidan Smith,"Fort Wayne, Indiana",Carroll,78,188,,3,,11,Northwestern,2016
ol,Nathan Smith,"Murrieta, California",Mesa,78,276,,4,,12,USC,2016
lb,Tre Threat,"Spanish Fort, Alabama",Spanish Fort,78,230,,4,,12,Auburn,2016
db,CJ Pollard,"Gardena, California",Junipero Serra,78,187,,4,,12,USC,2016
db,Nygel Edmonds,"Chattanooga, Tennessee",McCallie School,65,183,,4,,12,Stanford,2016
dt,Briston Guidry,"Metairie, Louisiana",Rummel,78,275,,4,,12,Arkansas,2016
qb,Devon Modster,"Rancho Santa Margarita, California",Tesoro,78,217,,4,,12,Arizona,2016
de,Mark Jackson,"Cibolo, Texas",Steele,78,215,,4,,12,Texas A&M,2016
de,Xavier Kelly,"Wichita, Kansas",Wichita East,78,257,,4,,12,Clemson,2016
ol,Deonte Brown,"Decatur, Alabama",Austin,78,320,,4,,12,Alabama,2016
te,Kierre Hawkins,"Maple Heights, Ohio",Maple Heights,78,217,,4,,12,Ohio State,2016
rb,Darius Anderson,"Richmond, Texas",George Ranch High School,65,180,,3,,12,Missouri,2016
db,Marlon Character,"Atlanta, Georgia",Grady,78,173,,4,,13,Auburn,2016
db,Lavert Hill,"Detroit, Michigan",Martin Luther King,65,173,,4,,13,Penn State,2016
ol,Julian Santos,"Tarpon Springs, Florida",East Lake,78,285,,4,,13,Duke,2016
de,Isaiah Chambers,"Houston, Texas",Macarthur,78,252,,4,,13,TCU,2016
lb,Camilo Eifler,"Oakland, California",Bishop O'Dowd,78,210,,4,,13,Washington,2016
rb,Amir Rasul,"Coral Gables, Florida",Coral Gables,65,188,,4,,13,Florida State,2016
qb,Chazz Surratt,"Denver, North Carolina",East Lincoln,78,198,,4,,13,North Carolina,2016
rb,Da'Leon Ward,"Dallas, Texas",Skyline,65,185,,3,,13,Texas Tech,2016
ath,Beau Bisharat,"Carmichael, California",Jesuit,78,203,,4,,13,Stanford,2016
qb,Bowman Sells,"Lucas, Texas",Lovejoy,78,182,,3,,13,Houston,2016
db,Khalil Ladler,"Bradenton, Florida",IMG Academy,65,168,,4,,14,Virginia Tech,2016
te,Irvin Smith,"New Orleans, Louisiana",Brother Martin,78,237,,3,,14,Texas A&M,2016
rb,Kentrail Moran,"O'Fallon, Illinois",O'Fallon,65,186,,4,,14,Illinois,2016
qb,Nick Starkel,"Argyle, Texas",Liberty Christian School,78,185,,3,,14,Oklahoma State,2016
ol,Will Fries,"Cranford, New Jersey",Cranford,78,280,,4,,14,Penn State,2016
lb,Kash Daniel,"Paintsville, Kentucky",Paintsville,78,230,,3,,14,Kentucky,2016
ath,Korey Charles,"Tallahassee, Florida",North Florida Christian,65,170,,4,,14,Mississippi State,2016
wr,Scott Bracey,"Richmond, Virginia",Benedictine School,78,195,,4,,14,Duke,2016
db,Jaquelle Green,"D'Iberville, Mississippi",D'Iberville,78,185,,4,,14,Louisville,2016
qb,Logan Byrd,"Kathleen, Georgia",Veterans High School,78,232,,4,,14,North Carolina,2016
de,Tre Williams,"Columbia, Missouri",Rock Bridge,78,220,,4,,14,Missouri,2016
db,Patrice Rene,"Alexandria, Virginia",Episcopal,78,203,,4,,15,Rutgers,2016
lb,Bryce Youngquist,"Rancho Cucamonga, California",Los Osos,78,210,,4,,15,Oklahoma,2016
te,Cam McCormick,"Bend, Oregon",Summit,78,225,,3,,15,Oregon,2016
qb,Brandon McIlwain,"Newtown, Pennsylvania",Council Rock North,78,188,,4,,15,South Carolina,2016
rb,Bryson Denley,"Cibolo, Texas",Steele,65,170,,3,,15,Texas Tech,2016
de,Tomon Fox,"Suwanee, Georgia",Collins Hill,78,232,,4,,15,North Carolina,2016
rb,Carlin Fils-aime,"Naples, Florida",Naples,65,175,,3,,15,Tennessee,2016
ath,Sewo Olonilua,"Kingwood, Texas",Kingwood,78,215,,4,,15,TCU,2016
dt,Nyles Pinckney,"Seabrook, South Carolina",Whale Branch,78,290,,4,,15,Clemson,2016
db,Travon Fuller,"Athens, Texas",Athens,65,160,,4,,15,Texas A&M,2016
ol,J.P. Urquidez,"Copperas Cove, Texas",Copperas Cove,78,300,,4,,15,Baylor,2016
qb,Sonny Abramson,"Sparta, New Jersey",Pope John XXIII,78,217,,3,,15,Virginia,2016
lb,DeMarco Boyd,"Gilmer, Texas",Gilmer,78,223,,3,,15,Texas,2016
db,Jayvaughn Myers,"Dade City, Florida",Pasco,78,175,,4,,16,Florida,2016
lb,Emmett Rice,"Miami, Florida",Miami Norland,78,195,,4,,16,Florida State,2016
rb,Travis Homer,"West Palm Beach, Florida",Oxbridge Academy,65,187,,3,,16,Miami (FL),2016
qb,Max Gilliam,"Thousand Oaks, California",Thousand Oaks,78,191,,3,,16,California,2016
ath,Jordan Duncan,"Hattiesburg, Mississippi",Oak Grove,78,193,,4,,16,California,2016
ol,Josh Ball,"Fredericksburg, Virginia",Stafford Senior,78,317,,4,,16,Florida State,2016
dt,Tyler Clark,"Americus, Georgia",Americus Sumter,78,290,,4,,16,Georgia,2016
de,Julian Okwara,"Charlotte, North Carolina",Ardrey Kell,78,220,,4,,16,Notre Dame,2016
ol,Jack Wohlabaugh,"Cuyahoga Falls, Ohio",Walsh Jesuit,78,274,,4,,16,Ohio State,2016
db,Demetric Vance,"Detroit, Michigan",Cass Tech,78,196,,4,,16,Michigan State,2016
qb,Rex Culpepper,"Tampa, Florida",Plant,78,215,,3,,16,Syracuse,2016
te,J.C. Chalk,"Argyle, Texas",Argyle,78,221,,3,,16,Clemson,2016
db,John Broussard,"Phenix City, Alabama",Central,65,164,,4,,17,Auburn,2016
rb,Tre Harbison,"Shelby, North Carolina",Crest,65,210,,3,,17,Virginia,2016
rb,Quinton Baker,"Ashland, Kentucky",Paul G Blazer,65,196,,3,,17,Marshall,2016
te,Jordan Wilson,"Nashville, Tennessee",Montgomery Bell Academy,78,215,,3,,17,UCLA,2016
qb,Woody Barrett,"Winter Garden, Florida",West Orange,78,221,,3,,17,Auburn,2016
qb,Anthony Russo,"Warminster, Pennsylvania",Archbishop Wood Catholic,78,230,,3,,17,Rutgers,2016
ol,Bryce Mathews,"Brentwood, Tennessee",Brentwood Academy,78,275,,4,,17,Mississippi,2016
de,Josh Brown,"Charlotte, North Carolina",Mallard Creek,78,220,,4,,17,Florida State,2016
db,Jaylon Jones,"Allen, Texas",Allen,65,172,,4,,17,Mississippi,2016
db,Donte' Vaughn,"Memphis, Tennessee",Whitehaven,78,195,,4,,18,Notre Dame,2016
te,Landon Rice,"Calhoun, Georgia",Calhoun,78,245,,3,,18,Auburn,2016
lb,Mike Pinckney,"Jacksonville, Florida",Raines,78,213,,3,,18,Miami (FL),2016
ath,Tyler Byrd,"Naples, Florida",Naples,65,160,,4,,18,Miami (FL),2016
lb,Carter Coughlin,"Eden Prairie, Minnesota",Eden Prairie,78,212,,4,,18,Minnesota,2016
dt,Darius Whitfield,"Mobile, Alabama",St. Paul's,78,268,,4,,18,South Carolina,2016
rb,Lorenzo Harrison,"Hyattsville, Maryland",DeMatha,65,186,,3,,18,Maryland,2016
de,Justin Madubuike,"McKinney, Texas",McKinney North,78,245,,4,,18,Texas A&M,2016
ol,Michael Eletise,"Honolulu, Hawaii",Kaiser,78,302,,4,,18,Arizona,2016
qb,Victor Viramontes,"Norco, California",Norco,78,214,,3,,18,Michigan,2016
db,Treyjohn Butler,"Etiwanda, California",Etiwanda,65,185,,4,,18,Stanford,2016
ol,Robert Kraeling,"Bogart, Georgia",Prince Avenue Christian,78,250,,4,,18,Duke,2016
qb,Matt Dame,"Riviera Beach, Florida",Suncoast,78,172,,3,,18,Columbia,2016
te,Cary Angeline,"Exton, Pennsylvania",Downingtown East,78,234,,3,,19,USC,2016
db,Marquel Dismuke,"Calabasas, California",Calabasas,78,170,,4,,19,Nebraska,2016
ol,Sean Foster,"Mundelein, Illinois",Carmel Catholic,78,285,,4,,19,Minnesota,2016
rb,C.J. Freeman,"Greensboro, North Carolina",Northern Guilford,65,195,,3,,19,South Carolina,2016
qb,Ian Book,"El Dorado Hills, California",Oak Ridge,78,193,,3,,19,Notre Dame,2016
dt,Garrett Rand,"Chandler, Arizona",Hamilton,78,275,,4,,19,Wisconsin,2016
de,Khalid Kareem,"Farmington Hills, Michigan",Harrison,78,257,,4,,19,Notre Dame,2016
lb,Tyrel Dodson,"Franklin, Tennessee",Centennial,78,235,,3,,19,Texas A&M,2016
de,Bryson Young,"Clovis, California",Buchanan,78,220,,4,,19,Oregon,2016
wr,Ahmir Mitchell,"Egg Harbor City, New Jersey",Cedar Creek,78,203,,4,,19,Michigan,2016
ath,Malik Miller,"Madison, Alabama",Madison Academy,65,217,,4,,19,Auburn,2016
qb,Jaren Hall,"Mapleton, Utah",Maple Mountain,78,185,,3,,19,Brigham Young,2016
db,Roderick Campbell,"St. Louis, Missouri",Chaminade,65,180,,4,,19,Northwestern,2016
ath,Khalil Tate,"Gardena, California",Junipero Serra,78,208,,4,,20,Arizona,2016
qb,Tristen Wallace,"DeSoto, Texas",DeSoto,78,220,,3,,20,Ohio State,2016
db,Isaiah Gilchrist,"Bellevue, Washington",Bellevue,65,180,,4,,20,Washington,2016
db,Eric Burrell,"Owings Mills, Maryland",McDonogh,78,182,,4,,20,Wisconsin,2016
rb,Russell Halimon,"Acworth, Georgia",Allatoona,65,180,,3,,20,Arizona,2016
lb,Darrian Franklin,"Downey, California",Downey,78,215,,4,,20,Oregon,2016
ol,Luke Wattenberg,"San Juan Capistrano, California",Jserra Catholic,78,265,,4,,20,Washington,2016
qb,Keaton Torre,"South Jordan, Utah",Bingham,78,183,,3,,20,Brigham Young,2016
lb,Donta Evans,"Lawrenceville, Georgia",Archer,78,221,,3,,20,Mississippi,2016
te,Gabe Angel,"Cookeville, Tennessee",Cookeville,78,218,,3,,20,Mississippi,2016
ol,Jordan Johnson,"Jacksonville, Florida",Ed White,78,260,,3,,20,Georgia Tech,2016
dt,Cedric Wood,"Tallahassee, Florida",Godby,78,275,,4,,20,Florida State,2016
rb,Brandon Stephens,"Plano, Texas",Plano,78,205,,3,,20,Stanford,2016
wr,Trevon Diggs,"Gaithersburg, Maryland",The Avalon School,78,188,,4,,21,Alabama,2016
de,Keir Thomas,"Miami, Florida",Miami Central,78,245,,3,,21,Florida State,2016
rb,Martell Pettaway,"Detroit, Michigan",Martin Luther King,65,202,,3,,21,West Virginia,2016
ol,Clark Yarbrough,"Woodberry Forest, Virginia",Woodberry Forest School,78,268,,4,,21,Stanford,2016
ath,Darryl Turner,"Hyattsville, Maryland",DeMatha,65,188,,4,,21,Maryland,2016
db,Kyle Meyers,"New Orleans, Louisiana",Holy Cross,65,170,,4,,21,Florida State,2016
lb,Kyle Taylor,"Washington, District of Columbia",Gonzaga,78,220,,3,,21,Iowa,2016
te,Jacob Kizer,"Salem, Oregon",West Salem,78,235,,3,,21,Washington,2016
de,Andre Anthony,"New Orleans, Louisiana",Edna Karr,78,225,,3,,21,LSU,2016
lb,Tuf Borland,"Bolingbrook, Illinois",Bolingbrook,78,215,,4,,21,Ohio State,2016
ol,Bryan Brokop,"New Lenox, Illinois",Lincoln-Way West,78,278,,3,,21,Nebraska,2016
de,Isaac Garcia,"Bellevue, Washington",Bellevue,78,225,,3,,22,Oregon State,2016
ath,Steven Smothers,"Reisterstown, Maryland",Franklin,65,150,,4,,22,West Virginia,2016
wr,Dee Anderson,"DeSoto, Texas",DeSoto,78,190,,4,,22,LSU,2016
qb,Matt Fink,"Glendora, California",Glendora,78,185,,3,,22,USC,2016
db,D.J. Morgan,"Bellflower, California",St. John Bosco,78,200,,4,,22,Notre Dame,2016
db,Wayne Davis,"Norfolk, Virginia",Lake Taylor,65,180,,4,,22,Ohio State,2016
ol,Ryan Johnson,"Brentwood, Tennessee",Brentwood Academy,78,275,,4,,22,Tennessee,2016
dt,Kyree Campbell,"Woodbridge, Virginia",Woodbridge Senior,78,295,,4,,22,North Carolina,2016
lb,Tobias Little,"Atlanta, Georgia",Mays,78,236,,3,,22,Missouri,2016
ol,Jacob Capra,"Auburn, California",Placer,78,265,,3,,22,Oregon,2016
de,Chidi Okonya,"Riverdale, Georgia",Riverdale,78,230,,3,,22,Tennessee,2016
lb,Daniel Bituli,"Nashville, Tennessee",Nashville Christian School,78,228,,4,,22,Tennessee,2016
lb,David Reese,"Farmington, Michigan",Farmington,78,238,,3,,23,Michigan,2016
qb,Tylin Oden,"Columbia, Tennessee",Spring Hill,78,175,,3,,23,Louisville,2016
dt,Malik Barrow,"Bradenton, Florida",IMG Academy,78,270,,4,,23,Ohio State,2016
db,Troy Warner,"San Marcos, California",Mission Hills,78,185,,4,,23,Brigham Young,2016
te,Noah Turner,"Mundelein, Illinois",Carmel Catholic,78,237,,3,,23,North Carolina,2016
de,Caleb Roddy,"Denham Springs, Louisiana",Denham Springs,78,248,,3,,23,LSU,2016
ath,Brittain Brown,"Canton, Georgia",Cherokee,78,193,,3,,23,Duke,2016
db,Maxwell Tooley,"Bountiful, Utah",Bountiful,78,195,,4,,23,Brigham Young,2016
dt,Ellison Jordan,"Baltimore, Maryland",Gilman School,78,265,,4,,24,Penn State,2016
lb,Ethan Tucky,"Delaware, Ohio",Rutherford B Hayes,78,213,,4,,24,Boston College,2016
rb,Derrick Clark,"San Diego, California",Mission Bay,65,195,,3,,24,California,2016
ol,Jake Heinrich,"Urbandale, Iowa",Urbandale,78,285,,3,,24,Arkansas,2016
ath,Nero Nelson,"Hollandale, Mississippi",Simmons School,65,175,,3,,24,Mississippi State,2016
ol,Parker Boudreaux,"Orlando, Florida",Bishop Moore,78,291,,4,,24,Notre Dame,2016
qb,Deuce Wallace,"Sevierville, Tennessee",Sevier County,78,204,,3,,12,Vanderbilt,2016
lb,Emanuel Bridges,"Newman, Georgia",Newnan,78,208,,3,,24,Georgia Tech,2016
db,Robbie Robinson,"Hyattsville, Maryland",DeMatha,65,175,,4,,24,Arizona State,2016
te,Octavious Cooley,"Laurel, Mississippi",Laurel,78,240,,3,,24,Mississippi,2016
de,Willie Baker,"Livonia, Louisiana",Livonia,78,235,,3,,24,Louisiana Tech,2016
db,Kenney Lyke,"Palatine, Illinois",Fremd,78,185,,3,,24,Michigan State,2016
wr,Josh Imatorbhebhe,"Suwanee, Georgia",North Gwinnett,78,202,,4,,25,USC,2016
db,Alexy Jean-Baptiste,"Coconut Creek, Florida",Coconut Creek,78,205,,3,,25,Arkansas,2016
db,Craig Watts,"St. Petersburg, Florida",Admiral Farragut Academy,65,181,,4,,25,Colorado,2016
lb,Zach Sandwisch,"Toledo, Ohio",Central Catholic,78,220,,3,,25,West Virginia,2016
qb,Joshua Jackson,"Saline, Michigan",Saline,78,195,,3,,25,Virginia Tech,2016
ath,Jamel Cook,"Miami, Florida",Miami Central,78,185,,3,,25,Florida State,2016
rb,Asim Rose,"Garfield Heights, Ohio",Garfield Heights,78,191,,3,,25,Kentucky,2016
ol,Chris Owens,"Arlington, Texas",Arlington Lamar,78,315,,3,,25,Alabama,2016
lb,Cameron Brown,"Potomac, Maryland",Bullis School,78,210,,4,,25,Penn State,2016
de,Jimmie Taylor,"Jacksonville, North Carolina",Southwest-Onslow,78,220,,3,,25,Virginia Tech,2016
db,Jordan Mack,"Norcross, Georgia",Wesleyan,78,194,,3,,26,Virginia,2016
